STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,,82.6,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,,83.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,,82.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,,82.9,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,,82.5,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,,82.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,,82.8,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,,82.9,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EFTA,European Free Trade Association,2015,,84.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EFTA,European Free Trade Association,2016,,84.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EFTA,European Free Trade Association,2017,,84.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EFTA,European Free Trade Association,2018,,84.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EFTA,European Free Trade Association,2019,,84.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EFTA,European Free Trade Association,2020,,84.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EFTA,European Free Trade Association,2021,,84.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EFTA,European Free Trade Association,2022,,84.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EFTA,European Free Trade Association,2023,,84.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EL,Greece,2015,,83.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EL,Greece,2016,,83.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EL,Greece,2017,,83.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EL,Greece,2018,,83.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EL,Greece,2019,,83.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EL,Greece,2020,,83.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EL,Greece,2021,,82.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EL,Greece,2022,,82.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EL,Greece,2023,,83.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EL,Greece,2024,,83.7,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,ES,Spain,2015,,85.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,ES,Spain,2016,,85.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,ES,Spain,2017,,85.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,ES,Spain,2018,,85.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,ES,Spain,2019,,85.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,ES,Spain,2020,,84.3,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,ES,Spain,2021,,85.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,ES,Spain,2022,,85.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,ES,Spain,2023,,85.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,ES,Spain,2024,,85.8,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU27_2007,European Union - 27 countries (2007-2013),2015,,82.6,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU27_2007,European Union - 27 countries (2007-2013),2016,,82.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU27_2007,European Union - 27 countries (2007-2013),2017,,82.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU27_2007,European Union - 27 countries (2007-2013),2018,,82.9,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU27_2020,European Union - 27 countries (from 2020),2015,,82.6,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU27_2020,European Union - 27 countries (from 2020),2016,,83.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU27_2020,European Union - 27 countries (from 2020),2017,,82.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU27_2020,European Union - 27 countries (from 2020),2018,,83.0,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU27_2020,European Union - 27 countries (from 2020),2019,,83.3,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU27_2020,European Union - 27 countries (from 2020),2022,,82.6,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU27_2020,European Union - 27 countries (from 2020),2023,,83.3,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU27_2020,European Union - 27 countries (from 2020),2024,,83.3,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU28,European Union - 28 countries (2013-2020),2015,,82.5,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU28,European Union - 28 countries (2013-2020),2016,,82.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU28,European Union - 28 countries (2013-2020),2017,,82.8,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EU28,European Union - 28 countries (2013-2020),2018,,82.9,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FI,Finland,2015,,83.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FI,Finland,2016,,83.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FI,Finland,2017,,83.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FI,Finland,2018,,83.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FI,Finland,2019,,83.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FI,Finland,2020,,83.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FI,Finland,2021,,83.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FI,Finland,2022,,82.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FI,Finland,2023,,83.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FI,Finland,2024,,84.0,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FR,France,2015,,84.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FR,France,2016,,85.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FR,France,2017,,85.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FR,France,2018,,85.1,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FR,France,2019,,85.2,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FR,France,2020,,84.6,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FR,France,2021,,84.8,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FR,France,2022,,84.5,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FR,France,2023,,85.1,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FR,France,2024,,85.1,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,GE,Georgia,2015,,77.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,GE,Georgia,2016,,76.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,GE,Georgia,2017,,77.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,GE,Georgia,2018,,77.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,GE,Georgia,2019,,77.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,GE,Georgia,2022,,77.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,GE,Georgia,2023,,77.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,GE,Georgia,2024,,78.8,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HR,Croatia,2015,,79.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HR,Croatia,2016,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HR,Croatia,2017,,80.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HR,Croatia,2018,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HR,Croatia,2019,,80.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HR,Croatia,2020,,80.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HR,Croatia,2021,,79.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HR,Croatia,2022,,80.0,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HR,Croatia,2023,,81.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HR,Croatia,2024,,81.1,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HU,Hungary,2015,,78.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HU,Hungary,2016,,79.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HU,Hungary,2017,,78.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HU,Hungary,2018,,78.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HU,Hungary,2019,,79.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HU,Hungary,2020,,78.0,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HU,Hungary,2021,,76.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HU,Hungary,2022,,78.5,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HU,Hungary,2023,,79.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HU,Hungary,2024,,79.2,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IE,Ireland,2015,,82.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IE,Ireland,2016,,82.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IE,Ireland,2017,,83.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IE,Ireland,2018,,83.3,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IE,Ireland,2019,,83.9,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IE,Ireland,2020,,83.5,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IE,Ireland,2021,,83.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IE,Ireland,2022,,83.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IE,Ireland,2023,,83.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IE,Ireland,2024,,84.0,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IS,Iceland,2015,,83.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IS,Iceland,2016,,83.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IS,Iceland,2017,,83.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IS,Iceland,2018,,83.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IS,Iceland,2019,,83.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IS,Iceland,2020,,83.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IS,Iceland,2021,,83.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IS,Iceland,2022,,82.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IS,Iceland,2023,,83.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IS,Iceland,2024,,83.6,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IT,Italy,2015,,84.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IT,Italy,2016,,84.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IT,Italy,2017,,84.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IT,Italy,2018,,84.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IT,Italy,2019,,84.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IT,Italy,2020,,83.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IT,Italy,2021,,84.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IT,Italy,2022,,84.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IT,Italy,2023,,84.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IT,Italy,2024,,84.8,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,LI,Liechtenstein,2015,,83.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,LI,Liechtenstein,2016,,83.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,LI,Liechtenstein,2017,,85.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,LI,Liechtenstein,2018,,84.5,,,,,
